Playlist ID,Original Video Title,Round,Player 1,Deck 1,Player 2,Deck 2
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 9,Round 9,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 8,Round 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 7,Round 7,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 6,Round 6,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 5,Round 5,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 4,Round 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 3,Round 3,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 2,Round 2,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbutxiGy8fJI0W3m4bcGg3-j,2017 WCQ: German National Championship - Round 1,Round 1,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 1 - Alain L. vs. Felix Cornelius H.,Round 1,Alain L.,Labrynth,Felix Cornelius H.,Rikka
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 2 - Samir B. vs. Iliane H.,Round 2,Samir B.,Spright,Iliane H.,Magical Musketeer
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 3 - Leonardo S. vs. Gabriel N.,Round 3,Leonardo S.,Fiendsmith Snake-Eyes,Gabriel N.,Lightsworn
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 4 - Sven R. vs. Marco P.,Round 4,Sven R.,Drytron,Marco P.,Fiendsmith Yubel
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 5 - Raphael D. vs. Loïs L.,Round 5,Raphael D.,Mementotlan,Loïs L.,Salamangreat
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 6 - Alexis F. vs. Oscar M.,Round 6,Alexis F.,Kashtira,Oscar M.,Purrely
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 7 - Candeloro S. vs. Jason R.,Round 7,Candeloro S.,White Forest Runick,Jason R.,Tenpai
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 8 - Herman H. vs. Giuseppe M.,Round 8,Herman H.,Ritual Beasts,Giuseppe M.,Fiendsmith Yubel
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 9 - Oualid B. vs. Louis A.,Round 9,Oualid B.,Fiendsmith Yubel,Louis A.,Exodia
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 10 - Aurelien L. vs. Tim G.,Round 10,Aurelien L.,Chimera,Tim G.,Tenpai
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Round 11 - Dario G. vs. Sophiane B.,Round 11,Dario G.,Fire Kings Snake-Eyes,Sophiane B.,Branded
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Top 32 - Fernando Egea P. vs. Valerio S.,Top 32,Fernando Egea P.,Tenpai,Valerio S.,Voiceless Voice
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Top 16 - Julius S. vs. Jordan T.,Top 16,Julius S.,Rikka,Jordan T.,Chimera
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Top 8 - Zeki S. vs. Noël H.,Top 8,Zeki S.,White Forest Runick,Noël H.,Fiendsmith Yubel
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Top 4 - Yacine S. vs. Julius S.,Top 4,Yacine S.,Fiendsmith Yubel,Julius S.,Rikka
PLIm0Rt8gzRbsro5ChBPW-Jv8q2Potz2ll,275TH YCS Lille 2024 - Final - Noël H. vs. Julius S.,Final,Noël H.,Fiendsmith Yubel,Julius S.,Rikka
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 1,Round 1,Lorenzo Santoni,Pendulum,Danilo Romano,Xyz Monarchs
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 2,Round 2,Gabriele Lemmetti,Burning Abyss,Giulio Magro,Metalfoes Yang Zing
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 3,Round 3,Jacob Mallender,Kozmo,Merlin Schumacher,Metalfoes
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 4,Round 4,Torben Wahl,Zombies,Marco Ferasin,Domain Monarchs
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 5,Round 5,Fabio Minicozzi,Lightsworn,Michele Riondino,Domain Monarchs
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 6,Round 6,Joshua Schmidt,Pendulum,Francesco Simoncelli,Cyber Angels
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 7,Round 7,Jens Eckardt,Infernoid,Joshua Oosters,Kozmo Demise
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 8,Round 8,Steven Jacobs,Domain Monarch,Massimiliano Santoro,Fire King Kozmo
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 9,Round 9,Giorgio Bocchio,Domain Monarch,Alexander Hultzsch,Mermail
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Round 10,Round 10,Pietro Fantini,Domain Monarch,Sandra Ficini,Cyber Angels
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Top 32,Top 32,Gennaro Riccio,Pendulum,Emre Kizilates,Cyber Qliphort
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Top 16,Top 16,Stefano Memoli,Demise Kozmo,Alexandru Neag,Pendulum
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Top 8,Top 8,Harald Rose,Pendulum,Alberto Conti,Kozmo
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Top 4,Top 4,Leonard Nena,Burning Abyss,Tayfun Bayraktar,Majespecter
PLIm0Rt8gzRbus2XHbGg1A0qef58bLUg9W,YCS 2016 Rimini: Final,Final,Tayfun Bayraktar,Majespecter,Alberto Conti,Fire King Kozmo
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 1,Round 1,Christian Habicht,Zoodiac,Danny Goldmann,Paleozoic
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 2,Round 2,Even Schwenn,Paleozoic,Alex Lau,Nekroz
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 3,Round 3,Valens Leteurtre,Kozmo,Armin Imamagic,Metalfoes
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 4,Round 4,Billy Brake,60 Cards Infernoid Zoodiac,Bohdan Temnyk,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 5,Round 5,Dominik Mitolo,Lightsworn,Kristijan Galic,Paleozoic
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 6,Round 6,Jaqueline Bernal,60 Cards Infernoid Zoodiac,Mario Tarantino,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 7,Round 7,Shaul Beirach,Zoodiac,Lorenzo Roma,Paleozoic
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 8,Round 8,Max Van Nijverseel,Yang Zing Zoo,Antonis Traboulsi,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 9,Round 9,Samir Bacher,Invoked Windwitch,Markus Burtchen,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 10,Round 10,Alpay Engin,Lightsworn,Paul Robert Goß,Shiranui
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Round 11,Round 11,Joschua Schmidt,Paleozoic,Alessio Giordani,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Top 32,Top 32,Themistokles Gkyzis,60 Card Paleozoic,Enguerran Best,Paleozoic
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Top 16,Top 16,Andy Swann,Shiranui,Ejawad Sayeed Chowdhury,Infernoid Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Top 8,Top 8,Billy Brake,60 Cards Infernoid Zoodiac,Daniele Stella,Zoodiac
PLIm0Rt8gzRbvQIZ4LdDzsQcg05qD5-AfI,YCS 2017 Prague: Top 4,Top 4,Joshua Schmidt,60 Cards Paleozoic,Jawed Sayeed Chowdhury,60 Cards Infernoid Zoodiac
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 1,Round 1,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 2,Round 2,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 3,Round 3,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 4,Round 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 5,Round 5,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 6,Round 6,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 7,Round 7,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 8,Round 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 9,Round 9,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 10,Round 10,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Round 11,Round 11,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Top 16,Top 16,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Top 32,Top 32,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Top 16,Top 16,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Top 8,Top 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Top 4,Top 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbvARnj3qZUwXVaN3WLiZu-G,YCS London 2017: Final,Final,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 1,Round 1,Armando Mandile,Metalfoes,Themistokles Gkyzis,Lightsworn Zombies
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 2,Round 2,Patrick Graness,Destiny HERO,Jan Marvin Fey,Metalfoes
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 3,Round 3,Billy Brake,Metalfoes,Constantin Westphal,Metalfoes
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 4,Round 4,Swen Wyrsch,ABC,Nicolas Nebe,Darklord
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 5,Round 5,Samir Bachar,Metalfoes,Zoltán Jr. Kolonics,Paleozoic Atlantean
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 6,Round 6,Jake Quinsee,Paleozoic,Jawad Sayeed Chowdhury,Metalfoes
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 7,Round 7,Lukas Claviez,Metalfoes Yang Zing,Christian Stalvey,ABC
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 8,Round 8,Vincent Nicolas,Domain Monarch,Aaron Nigemann,Infernoid
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 9,Round 9,Kostadin Kasabov,Awesome HERO,Joshua Oosters,Mermail
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 10,Round 10,Billy Brake,Metalfoes,Joschua Schmidt,Paleozoic
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Round 11,Round 11,Pablo Moreno,Toadally Madoor,Pär Gustavsson,Metalfoes
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Top 32,Top 32,Marcello Barberi,ABC,Eugen Heidt,Paleozoic
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Top 16,Top 16,Thao Nguyen Hong,Paleozoic,Roman Kieser,Awesome HERO
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Top 8,Top 8,Eugen Heidt,Paleozoic,Roman Kieser,Awesome HERO
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Top 4,Top 4,Eugen Heidt,Paleozoic,Billy Brake,Metalfoes
PLIm0Rt8gzRbsCXQnGZVhu2Acnfbi43uk6,YCS 2016 Bochum: Final,Final,Joschua Schmidt,Paleozoic,Billy Brake,Metalfoes
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 1 (Part 1),Round 1,Kyle Edwards,Metalfoes,Marcello Barberi,ABC
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 1 ( Part 2),Round 1,Kyle Edwards,Metalfoes,Marcello Barberi,ABC
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 1 (Part 3),Round 1,Kyle Edwards,Metalfoes,Marcello Barberi,ABC
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 2,Round 2,Youri Lansman,Paleozoic,Mathijs Schuurman,D/D/D
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 3,Round 3,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 4,Round 4,Jason Liddle,ABC,Christoph Baumann,Majespecter
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 5,Round 5,Omer Mannan,Shiranui,Daniel Freeman,Mermail
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 6,Round 6,Jonas Koschel,ABC,Joshua Oosters,Inferoid
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 7,Round 7,Dale Hawkes,Herald Cyber Angel,Sofian El Alouadi,Metalfoes
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 8,Round 8,Burnett,ABC,Chris Morrell,Lightsworn
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 9,Round 9,Alpay Engin,Lightsworn,Alexander Hultzsch,Mermail
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Round 10,Round 10,Samuel Pearson,Cyber Dragon,Ben Sherman,Phantom Knights Burning Abyss
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Top 32,Top 32,Jake Quinsee,ABC,Thomas Rose,Burning Abyss
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Top 16,Top 16,Emiliyan Spasov,Metalfoes,Jan Hausmann,ABC
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Top 8,Top 8,Ben Sherman,Phantom Knights Burning Abyss,Jack Verma,Lightsworn
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Top 4,Top 4,Thomas Rose,Phantom Knights Burning Abyss,Niccolo Mazzoleni,ABC
PLIm0Rt8gzRbtPVaqIwILHqX2YvVk54upH,YCS 2016 Liverpool: Final,Final,Thomas Rose,Phantom Knights Burning Abyss,Tom Viergutz,Lightsworn
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Final,Final,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Top 4,Top 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Top 8,Top 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Top 16,Top 16,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Top 32,Top 32,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 10,Round 10,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 9,Round 9,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 8,Round 8,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 7,Round 7,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 6,Round 6,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 5,Round 5,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 4,Round 4,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 3,Round 3,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 2,Round 2,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbtzapH_8KLPAehZVrHsALMR,2017 WCQ: UK National Championship - Round 1,Round 1,Unknown,Unknown,Unknown,Unknown
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 1 Featured Match,Round 1,Kevin Langenberg,Yosenju,Raphael Egger,Qliphort
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 2 Featured Match,Round 2,Sebastian Poysel,Stellarknight,Martin Sincak,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 3 Featured Match,Round 3,Piran Asci,Nekroz,Luca Meroni,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 4 Featured Match,Round 4,Youri Lansman,Volcanic,Changyu Liu,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 5 Featured Match,Round 5,Jan Hausmann,Spiritual Beast,Kristoffer Nielsen,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 6 Featured Match,Round 6,Frederico Zoppini,Nekroz,Jean-Leu Bernard,Qliphort
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 7 Feature Match,Round 7,Valens Leteutre,Burning Abyss,Michal Pazera,Yosenju
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 8 Feature Match,Round 8,Yannick Siegmund,Nekroz,Olliver Horn,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 9 Feature Match,Round 9,Sepp Dang,Shadoll,Themistokilis Gkzyis,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Round 10 Feature Match,Round 10,Chris Bowes,Qliphort,Ronin Vujosevic,Yosenju
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Top 32 Feature Game,Top 32,Giorgio Dascall,Burning Abyss,Muci Izci,Nekroz
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Top 16 Feature Match,Top 16,Fabio Polito,Nekroz,Pitai Meyer,Qliphort
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Top 8 Feature Match,Top 8,Alpay Engin,Nekroz,Chris Bows,Qliphort
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Top 4 Feature Match,Top 4,Soner Güngör,Nekroz,Valens Leteutre,Burning Abyss
PLIm0Rt8gzRbu5rDW3wVN5G_Zcg_G53RB9,YCS Prague: Final,Final,Valens Leteutre,Burning Abyss,Dennis Beqiri,Nekroz
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,WQP Playoff Berlin 2024 - Round 2 - Pierre Burgals vs. Gabriel Netz,Round 2,Pierre Burgals,Unknown,Gabriel Netz,Unknown
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,WQP Playoff Berlin 2024 - Round 1 - Anthony Lopes vs. Baptiste Derouin,Round 1,Anthony Lopes,Unknown,Baptiste Derouin,Unknown
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Final - Julio V. vs. Esteban R.,Final,Julio V.,Ritual Beast,Esteban R.,Tenpai Dragon
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 4 - Samuel B. vs. Esteban R.,Top 4,Samuel B.,Fiendsmith Snake-Eyes,Esteban R.,Tenpai Dragon
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 8 (2/2) - Mauro F. vs. Julio V.,Top 8,Mauro F.,Fiendsmith Snake-Eyes,Julio V.,Ritual Beast
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 8 (1/2) - Mauro F. vs. Julio V.,Top 8,Mauro F.,Fiendsmith Snake-Eyes,Julio V.,Ritual Beast
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 16 - Esteban R. vs. Wail A.,Top 16,Esteban R.,Tenpai Dragon,Wail A.,Tenpai Dragon
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 32 - Christos M. vs. Aslan T.,Top 32,Christos M.,Runick,Aslan T.,Snake-Eyes Rescue-ACE
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Top 64 - Tri T. vs. Yannis R.,Top 64,Tri T.,Labrynth,Yannis R.,Fiendsmith Yubel
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 12 - Dimitris R. vs. Baptiste D.,Round 12,Dimitris R.,Fiendsmith Snake-Eyes,Baptiste D.,Fiendsmith Snake-Eyes
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 11 - Nicolas A. vs. Gabriel S.,Round 11,Nicolas A.,Branded,Gabriel S.,Fiendsmith Snake-Eyes
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 10 - Felix C. vs. Jelmer S.,Round 10,Felix C.,Voiceless Voice,Jelmer S.,Fiendsmith Yubel
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 9 - Julio V. vs. Artin D.,Round 9,Julio V.,Ritual Beast,Artin D.,Fiendsmith Yubel
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 8 - Joshua S. vs. Benjamin G.,Round 8,Joshua S.,White Forest Runick,Benjamin G.,Runick
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 7 - Maximilian H. vs. Dinh-Kha B.,Round 7,Maximilian H.,Fiendsmith Snake-Eyes,Dinh-Kha B.,Magical Musketeer
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 6 - Richard S. vs. Jonathan D.,Round 6,Richard S.,Fiendsmith Mementotlan,Jonathan D.,Tenpai Dragon
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 4 - Nicholas F. vs. Kemal H.,Round 4,Nicholas F.,Vanquish Soul Mimighoul,Kemal H.,Fiendsmith Snake-Eyes
PLIm0Rt8gzRbsuyvjSAe5Zf9_CxIvEqsH2,EU WCQ Berlin 2024 - Round 5 - Julian E. vs. Nista S.,Round 5,Julian E.,Gimmick Puppet,Nista S.,Tenpai Dragon
